CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,Hdop,NumSats,FixTime,2D/3D,Date,Time Zone
51895,22,245,4,0,0,30,-32.37874,152.44779,1.3,7,38,3,2/09/2022,
51895,22,245,5,0,16,25,-32.37931,152.44674,0.8,9,39,3,2/09/2022,
51895,22,245,6,0,76,25,-32.38436,152.43128,1.1,8,38,3,2/09/2022,
51895,22,245,7,0,82,24,-32.3797,152.43299,1.2,7,38,3,2/09/2022,
51895,22,245,8,1,90,25,-32.38307,152.42561,0.9,8,100,3,2/09/2022,
51895,22,245,9,0,94,25,-32.38374,152.44525,1,7,38,3,2/09/2022,
51895,22,245,10,0,54,29,-32.38107,152.44677,0.9,8,39,3,2/09/2022,
51895,22,245,11,0,16,38,-32.38135,152.44696,0.8,10,38,3,2/09/2022,
51895,22,245,12,0,2,33,-32.38136,152.44696,1.1,8,38,3,2/09/2022,
51895,22,245,13,0,50,26,-32.38059,152.45608,0.9,9,38,3,2/09/2022,
51895,22,245,14,0,90,25,-32.37989,152.44766,1,8,38,3,2/09/2022,
51895,22,245,15,0,22,25,-32.38033,152.4475,1.1,7,38,3,2/09/2022,
51895,22,245,16,0,56,25,-32.38514,152.44703,1.3,7,39,3,2/09/2022,
51895,22,245,17,0,44,26,-32.37977,152.44558,1.8,6,40,3,2/09/2022,
51895,22,245,18,0,2,26,-32.37975,152.4454,1,9,38,3,2/09/2022,
51895,22,245,19,0,2,25,-32.37983,152.44543,0.7,12,38,3,2/09/2022,
51895,22,245,20,0,0,27,-32.37992,152.44563,0.8,10,38,3,2/09/2022,
51895,22,245,21,0,2,27,-32.37987,152.44563,1.3,7,38,3,2/09/2022,
51895,22,245,22,0,16,25,-32.37993,152.4454,0.9,8,40,3,2/09/2022,
51895,22,245,23,0,4,25,-32.37996,152.44555,0.8,8,38,3,2/09/2022,
51895,22,246,0,1,2,39,-32.37981,152.44537,1.1,6,71,3,3/09/2022,
51895,22,246,1,0,2,32,-32.37975,152.44535,0.9,8,40,3,3/09/2022,
51895,22,246,2,0,2,30,-32.37983,152.44543,0.9,8,57,3,3/09/2022,
51895,22,246,3,0,84,24,-32.37864,152.44688,1.5,6,38,3,3/09/2022,
51895,22,246,4,1,92,24,-32.38313,152.44433,0.8,9,64,3,3/09/2022,
51895,22,246,6,0,96,23,-32.35713,152.44929,1.3,7,39,3,3/09/2022,
51895,22,246,7,0,94,23,-32.35724,152.41697,0.8,10,38,3,3/09/2022,
51895,22,246,8,0,88,24,-32.35445,152.41717,0.8,9,37,3,3/09/2022,
51895,22,246,9,0,92,24,-32.33248,152.40603,1.2,7,39,3,3/09/2022,
51895,22,246,11,1,52,28,-32.33897,152.41,1.7,8,83,3,3/09/2022,
51895,22,246,12,0,86,24,-32.35442,152.42041,1,9,38,3,3/09/2022,
51895,22,246,13,0,90,25,-32.36713,152.43103,0.9,8,38,3,3/09/2022,
51895,22,246,14,0,76,23,-32.37253,152.44276,0.8,9,38,3,3/09/2022,
51895,22,246,15,0,90,23,-32.37846,152.44841,0.9,8,38,3,3/09/2022,
51895,22,246,16,1,30,25,-32.3772,152.44818,0.9,9,93,3,3/09/2022,
51895,22,246,17,0,4,25,-32.37709,152.44827,1,9,38,3,3/09/2022,
51895,22,246,18,0,2,26,-32.37711,152.44848,0.9,10,38,3,3/09/2022,
51895,22,246,19,0,2,30,-32.37708,152.4483,1.1,8,38,3,3/09/2022,
51895,22,246,20,0,2,35,-32.3772,152.4481,0.8,10,40,3,3/09/2022,
51895,22,246,21,0,2,27,-32.37717,152.44825,0.8,10,38,3,3/09/2022,
51895,22,246,22,0,46,25,-32.38045,152.44677,1,7,40,3,3/09/2022,
51895,22,246,23,0,64,25,-32.38016,152.44728,1,7,40,3,3/09/2022,
51895,22,247,0,1,2,26,-32.38014,152.44726,1,7,117,3,4/09/2022,
51895,22,247,1,0,2,29,-32.38019,152.44705,1,7,38,3,4/09/2022,
51895,22,247,2,0,0,27,-32.38021,152.44715,0.9,8,38,3,4/09/2022,
51895,22,247,3,0,2,25,-32.38002,152.44746,1.4,7,38,3,4/09/2022,
51895,22,247,4,0,2,25,-32.38026,152.44703,0.9,8,38,3,4/09/2022,
51895,22,247,5,0,16,27,-32.38006,152.4481,0.9,8,38,3,4/09/2022,
51895,22,247,6,0,88,23,-32.38318,152.4591,1.6,6,38,3,4/09/2022,
51895,22,247,7,0,84,24,-32.38187,152.45925,1,7,37,3,4/09/2022,
51895,22,247,8,1,82,25,-32.38058,152.45849,1.7,5,106,3,4/09/2022,
51895,22,247,9,0,64,27,-32.38272,152.45735,1.2,6,38,3,4/09/2022,
51895,22,247,10,0,4,27,-32.38271,152.45764,0.9,9,39,3,4/09/2022,
51895,22,247,11,0,2,30,-32.38275,152.45761,1.1,9,38,3,4/09/2022,
51895,22,247,12,0,62,31,-32.38257,152.45776,1.1,8,41,3,4/09/2022,
51895,22,247,13,0,10,30,-32.38257,152.45791,0.9,9,37,3,4/09/2022,
51895,22,247,14,0,44,27,-32.38195,152.45788,1,8,39,3,4/09/2022,
51895,22,247,15,1,18,30,-32.38258,152.45768,0.8,9,118,3,4/09/2022,
51895,22,247,16,0,2,26,-32.38254,152.45771,1.1,8,39,3,4/09/2022,
51895,22,247,17,0,50,25,-32.38258,152.45794,0.9,9,38,3,4/09/2022,
51895,22,247,18,0,66,25,-32.38257,152.45817,1.1,8,40,3,4/09/2022,
51895,22,247,19,0,6,27,-32.3827,152.45809,1.1,7,43,3,4/09/2022,
51895,22,247,21,0,0,27,-32.38241,152.45796,1.2,8,38,3,4/09/2022,
51895,22,247,23,0,2,27,-32.38251,152.45819,0.9,8,38,3,4/09/2022,
51895,22,248,0,1,28,25,-32.38182,152.45954,1.5,6,70,3,5/09/2022,
51895,22,248,1,0,32,22,-32.38306,152.45878,0.9,8,38,3,5/09/2022,
51895,22,248,2,0,2,24,-32.38307,152.4586,1.2,6,37,3,5/09/2022,
51895,22,248,3,0,0,24,-32.38323,152.4587,1.4,6,38,3,5/09/2022,
51895,22,248,4,0,0,26,-32.38321,152.45883,0.8,9,38,3,5/09/2022,
51895,22,248,5,0,16,23,-32.3831,152.45951,1,8,39,3,5/09/2022,
51895,22,248,6,0,62,20,-32.37852,152.4602,1.6,6,38,3,5/09/2022,
51895,22,248,8,0,60,26,-32.3904,152.46719,1.5,6,38,3,5/09/2022,
51895,22,248,9,0,54,30,-32.38207,152.45817,1.2,6,43,3,5/09/2022,
51895,22,248,10,0,52,25,-32.37961,152.45878,1,7,40,3,5/09/2022,
51895,22,248,11,0,60,25,-32.37786,152.45883,1.1,9,38,3,5/09/2022,
51895,22,248,12,0,48,32,-32.37866,152.45794,1.1,8,38,3,5/09/2022,
51895,22,248,13,0,64,25,-32.38361,152.45841,1,7,38,3,5/09/2022,
51895,22,248,14,0,54,37,-32.37989,152.45886,0.8,9,38,3,5/09/2022,
51895,22,248,15,0,88,28,-32.3805,152.45491,1.2,6,37,3,5/09/2022,
51895,22,248,16,0,72,27,-32.38332,152.45768,1.1,8,40,3,5/09/2022,
51895,22,248,17,0,2,28,-32.38328,152.45776,1,9,38,3,5/09/2022,
51895,22,248,18,0,2,27,-32.38328,152.4578,1.2,8,38,3,5/09/2022,
51895,22,248,19,0,0,25,-32.38335,152.45776,0.9,10,38,3,5/09/2022,
51895,22,248,20,0,0,24,-32.38344,152.45742,1,9,38,3,5/09/2022,
51895,22,248,21,0,2,26,-32.38312,152.45768,1.3,7,38,3,5/09/2022,
51895,22,248,22,0,2,25,-32.38319,152.45768,0.9,8,38,3,5/09/2022,
51895,22,248,23,0,4,23,-32.38302,152.45748,1,7,40,3,5/09/2022,
51895,22,249,0,0,6,23,-32.38323,152.45776,1,7,39,3,6/09/2022,
51895,22,249,1,0,2,24,-32.38334,152.45773,0.9,8,38,3,6/09/2022,
51895,22,249,2,0,4,26,-32.38328,152.45768,0.9,8,38,3,6/09/2022,
51895,22,249,3,0,2,24,-32.38336,152.45768,0.9,8,38,3,6/09/2022,
51895,22,249,4,0,44,21,-32.37953,152.45692,0.9,9,39,3,6/09/2022,
51895,22,249,5,0,66,21,-32.38169,152.45346,1,8,38,3,6/09/2022,
51895,22,249,6,0,88,21,-32.38005,152.45895,1.3,7,37,3,6/09/2022,
51895,22,249,7,0,78,20,-32.37951,152.45878,0.8,9,38,3,6/09/2022,
51895,22,249,8,0,50,23,-32.38275,152.45771,0.8,9,38,3,6/09/2022,
51895,22,249,9,0,6,28,-32.38256,152.45761,0.9,8,38,3,6/09/2022,
51895,22,249,10,0,26,30,-32.37966,152.45887,0.9,8,38,3,6/09/2022,
51895,22,249,11,0,74,34,-32.38233,152.45712,0.8,10,39,3,6/09/2022,
51895,22,249,12,0,42,32,-32.38291,152.45643,1,9,38,3,6/09/2022,
51895,22,249,13,0,0,32,-32.38289,152.45643,1,8,38,3,6/09/2022,
51895,22,249,14,0,4,33,-32.38279,152.45651,1.2,7,38,3,6/09/2022,
51895,22,249,15,0,36,31,-32.37986,152.4588,0.8,9,39,3,6/09/2022,
51895,22,249,16,0,76,27,-32.38344,152.45799,1.1,8,38,3,6/09/2022,
51895,22,249,17,0,2,25,-32.3834,152.45794,1,9,38,3,6/09/2022,
51895,22,249,18,0,4,27,-32.38344,152.45799,1.1,8,38,3,6/09/2022,
51895,22,249,19,0,2,30,-32.38333,152.45825,0.9,9,38,3,6/09/2022,
51895,22,249,20,0,2,30,-32.38337,152.45799,1,8,40,3,6/09/2022,
51895,22,249,21,0,0,28,-32.38338,152.45822,1.2,8,38,3,6/09/2022,
51895,22,249,22,0,2,27,-32.38336,152.45817,1,7,38,3,6/09/2022,
51895,22,249,23,0,0,30,-32.3833,152.45817,1,7,40,3,6/09/2022,
51895,22,250,0,0,72,23,-32.37983,152.4589,0.9,8,40,3,7/09/2022,
51895,22,250,1,1,88,23,-32.38215,152.45704,1,7,75,3,7/09/2022,
51895,22,250,2,0,2,25,-32.38214,152.45664,1.1,7,40,3,7/09/2022,
51895,22,250,3,0,0,25,-32.38206,152.45687,1.2,6,38,3,7/09/2022,
51895,22,250,4,0,0,25,-32.38204,152.45661,1,8,38,3,7/09/2022,
51895,22,250,5,0,6,25,-32.38214,152.45664,1,8,38,3,7/09/2022,
51895,22,250,6,0,78,21,-32.37972,152.44895,1.6,6,38,3,7/09/2022,
51895,22,250,7,0,92,21,-32.37911,152.42561,0.9,8,39,3,7/09/2022,
51895,22,250,8,0,84,21,-32.37887,152.44049,0.9,8,38,3,7/09/2022,
51895,22,250,9,0,68,30,-32.38033,152.45323,1,7,38,3,7/09/2022,
51895,22,250,10,0,90,42,-32.38067,152.45878,0.8,9,40,3,7/09/2022,
51895,22,250,11,0,22,33,-32.38251,152.45764,1.2,7,38,3,7/09/2022,
51895,22,250,12,0,0,41,-32.38258,152.4578,0.8,10,38,3,7/09/2022,
51895,22,250,13,0,0,34,-32.3826,152.45768,0.9,9,38,3,7/09/2022,
51895,22,250,14,0,2,39,-32.38253,152.4578,0.8,9,38,3,7/09/2022,
51895,22,250,15,0,56,34,-32.37991,152.453,1,8,38,3,7/09/2022,
51895,22,250,16,0,90,34,-32.38066,152.4588,0.8,10,40,3,7/09/2022,
51895,22,250,17,0,62,27,-32.38327,152.45806,1,9,38,3,7/09/2022,
51895,22,250,18,0,8,27,-32.38278,152.45867,1.2,8,38,3,7/09/2022,
51895,22,250,19,0,8,29,-32.38257,152.45788,0.8,11,38,3,7/09/2022,
51895,22,250,20,0,0,31,-32.38261,152.45773,1.1,7,39,3,7/09/2022,
51895,22,250,21,0,2,31,-32.38268,152.45783,1.1,9,38,3,7/09/2022,
51895,22,250,22,0,0,27,-32.38258,152.4578,0.8,9,38,3,7/09/2022,
51895,22,250,23,0,6,28,-32.38281,152.45748,1.1,6,39,3,7/09/2022,
51895,22,251,0,0,0,26,-32.38281,152.45745,0.9,8,38,3,8/09/2022,
51895,22,251,1,0,2,26,-32.38278,152.45753,1.4,6,40,3,8/09/2022,
51895,22,251,2,0,2,30,-32.38281,152.45753,1.1,7,38,3,8/09/2022,
51895,22,251,3,1,20,27,-32.38274,152.45783,0.9,9,100,3,8/09/2022,
51895,22,251,4,0,6,30,-32.38286,152.45787,0.8,9,38,3,8/09/2022,
51895,22,251,5,0,18,26,-32.38245,152.45768,1,8,38,3,8/09/2022,
51895,22,251,6,0,86,22,-32.38014,152.44529,1.3,6,38,3,8/09/2022,
51895,22,251,7,0,92,21,-32.35236,152.43171,1.2,6,38,3,8/09/2022,
51895,22,251,8,0,96,23,-32.3481,152.39428,0.9,8,38,3,8/09/2022,
51895,22,251,9,0,74,28,-32.35221,152.40649,1,7,38,3,8/09/2022,
51895,22,251,10,0,92,32,-32.35831,152.41369,1.1,8,38,3,8/09/2022,
51895,22,251,11,0,94,28,-32.3613,152.44985,1.6,8,38,3,8/09/2022,
51895,22,251,12,0,90,31,-32.38042,152.44749,0.8,10,38,3,8/09/2022,
51895,22,251,13,0,48,30,-32.384,152.44718,0.7,10,38,3,8/09/2022,
51895,22,251,14,0,90,33,-32.38263,152.45765,0.8,9,38,3,8/09/2022,
51895,22,251,15,0,54,29,-32.38827,152.45913,0.9,9,38,3,8/09/2022,
51895,22,251,16,0,66,28,-32.39307,152.46008,1.1,8,40,3,8/09/2022,
51895,22,251,17,0,8,28,-32.39311,152.46005,1,9,38,3,8/09/2022,
51895,22,251,18,0,2,27,-32.39315,152.46002,1.3,7,38,3,8/09/2022,
51895,22,251,19,0,0,29,-32.39318,152.46008,0.9,10,38,3,8/09/2022,
51895,22,251,20,0,2,29,-32.39323,152.46012,1.1,7,38,3,8/09/2022,
51895,22,251,21,0,8,28,-32.39316,152.46002,1.2,7,38,3,8/09/2022,
51895,22,251,22,0,0,28,-32.3933,152.45913,1.5,6,38,3,8/09/2022,
51895,22,251,23,0,0,27,-32.39271,152.46002,1.1,6,38,3,8/09/2022,
51895,22,252,1,0,54,29,-32.39295,152.46028,1.6,5,38,3,9/09/2022,
51895,22,252,2,0,0,27,-32.39299,152.46017,1.4,6,38,3,9/09/2022,
51895,22,252,3,0,0,26,-32.39263,152.46025,1.4,8,38,3,9/09/2022,
51895,22,252,4,0,8,28,-32.39332,152.46058,0.8,9,39,3,9/09/2022,
51895,22,252,5,0,34,29,-32.39261,152.46081,1.4,7,38,3,9/09/2022,
51895,22,252,6,0,78,26,-32.38794,152.45916,1.2,7,38,3,9/09/2022,
51895,22,252,7,0,34,32,-32.38275,152.45796,0.8,9,38,3,9/09/2022,
51895,22,252,8,0,32,27,-32.38094,152.45513,1.2,8,38,3,9/09/2022,
51895,22,252,9,0,74,25,-32.37785,152.45898,1.1,7,38,3,9/09/2022,
51895,22,252,10,0,66,27,-32.38045,152.45909,0.8,10,38,3,9/09/2022,
51895,22,252,11,1,74,26,-32.38534,152.45887,1,8,99,3,9/09/2022,
51895,22,252,12,0,84,27,-32.39345,152.46078,1,9,38,3,9/09/2022,
51895,22,252,13,0,4,33,-32.39342,152.46093,1.1,8,40,3,9/09/2022,
51895,22,252,14,1,12,34,-32.39303,152.46183,1.5,6,90,3,9/09/2022,
51895,22,252,15,0,16,33,-32.39315,152.46109,0.9,9,38,3,9/09/2022,
51895,22,252,16,0,2,30,-32.39306,152.46116,1.1,8,38,3,9/09/2022,
51895,22,252,17,0,2,30,-32.39308,152.46109,1.5,8,38,3,9/09/2022,
51895,22,252,18,0,40,26,-32.3856,152.45669,0.9,9,38,3,9/09/2022,
51895,22,252,19,0,4,27,-32.38559,152.45684,0.9,9,38,3,9/09/2022,
51895,22,252,20,0,10,27,-32.38581,152.457,1.2,7,42,3,9/09/2022,
51895,22,252,21,0,12,27,-32.38453,152.45611,1.1,8,39,3,9/09/2022,
51895,22,252,22,1,2,39,-32.38465,152.45623,1,6,104,3,9/09/2022,
51895,22,252,23,0,2,33,-32.3843,152.45596,0.8,9,38,3,9/09/2022,
51895,22,253,0,0,0,25,-32.38475,152.45603,0.9,8,40,3,10/09/2022,
51895,22,253,2,0,20,29,-32.38334,152.45814,1.4,6,38,3,10/09/2022,
51895,22,253,3,0,0,33,-32.38338,152.45817,0.9,8,38,3,10/09/2022,
51895,22,253,4,0,2,32,-32.38346,152.45809,1,8,38,3,10/09/2022,
51895,22,253,5,0,66,19,-32.37921,152.45855,0.9,8,37,3,10/09/2022,
51895,22,253,6,0,88,23,-32.38732,152.45848,1.4,6,38,3,10/09/2022,
51895,22,253,7,0,86,24,-32.39981,152.45986,1,8,38,3,10/09/2022,
51895,22,253,8,0,80,25,-32.39959,152.46478,0.9,9,38,3,10/09/2022,
51895,22,253,9,0,56,34,-32.39304,152.46069,1.7,4,53,3,10/09/2022,
51895,22,253,10,0,12,36,-32.39317,152.46,1.2,7,40,3,10/09/2022,
51895,22,253,11,0,2,39,-32.39313,152.4597,1.4,7,38,3,10/09/2022,
51895,22,253,12,0,32,32,-32.39321,152.46081,0.9,9,39,3,10/09/2022,
51895,22,253,14,0,70,31,-32.40531,152.44982,1.1,7,38,3,10/09/2022,
51895,22,253,15,0,72,27,-32.39827,152.45954,0.9,9,38,3,10/09/2022,
51895,22,253,16,0,72,28,-32.39465,152.46084,0.8,10,38,3,10/09/2022,
51895,22,253,17,0,70,28,-32.40319,152.45687,0.9,10,38,3,10/09/2022,
51895,22,253,18,0,84,24,-32.42163,152.45814,0.8,10,38,3,10/09/2022,
51895,22,253,19,0,8,25,-32.42177,152.45802,0.8,10,38,3,10/09/2022,
51895,22,253,20,0,2,24,-32.42167,152.45802,0.7,10,38,3,10/09/2022,
51895,22,253,21,0,2,27,-32.42168,152.45799,1.1,7,37,3,10/09/2022,
51895,22,253,22,0,0,25,-32.42166,152.45802,0.9,8,38,3,10/09/2022,
51895,22,253,23,0,2,25,-32.42164,152.45799,1,7,38,3,10/09/2022,
51895,22,254,0,0,2,25,-32.42163,152.45791,1,8,37,3,11/09/2022,
51895,22,254,1,0,2,25,-32.42164,152.45796,1,8,38,3,11/09/2022,
51895,22,254,2,0,6,30,-32.42168,152.45794,1.1,7,38,3,11/09/2022,
51895,22,254,3,0,0,28,-32.42171,152.45796,1,7,38,3,11/09/2022,
51895,22,254,4,0,2,28,-32.42175,152.45794,0.8,9,38,3,11/09/2022,
51895,22,254,5,0,22,26,-32.41987,152.45872,0.9,9,38,3,11/09/2022,
51895,22,254,6,0,94,24,-32.40966,152.46542,1.3,7,39,3,11/09/2022,
51895,22,254,7,0,90,27,-32.39303,152.46073,1,8,38,3,11/09/2022,
